TAZ,cbd,chicago,cmap,CountyFIPS,county,state,township,sqmi,Mesozone,county_state,DistrictNum,DistrictName
307,0,1,1,17031,COOK,IL,4013,0.252723018752,13,"COOK, IL",1,Chicago
308,0,1,1,17031,COOK,IL,4014,0.503563436995,14,"COOK, IL",1,Chicago
309,0,1,1,17031,COOK,IL,4014,0.254570027121,14,"COOK, IL",1,Chicago
310,0,1,1,17031,COOK,IL,4014,0.256999450805,14,"COOK, IL",1,Chicago
311,0,1,1,17031,COOK,IL,4014,0.267521803549,14,"COOK, IL",1,Chicago
312,0,1,1,17031,COOK,IL,4014,0.209612653999,14,"COOK, IL",1,Chicago
313,0,1,1,17031,COOK,IL,4014,0.250398104301,14,"COOK, IL",1,Chicago
314,0,1,1,17031,COOK,IL,4014,0.25346654579,14,"COOK, IL",1,Chicago
315,0,1,1,17031,COOK,IL,4014,0.252297216604,14,"COOK, IL",1,Chicago
316,0,1,1,17031,COOK,IL,4014,0.251379742411,14,"COOK, IL",1,Chicago
317,0,1,1,17031,COOK,IL,4014,0.251360126761,14,"COOK, IL",1,Chicago
318,0,1,1,17031,COOK,IL,4014,0.253886500958,14,"COOK, IL",1,Chicago
319,0,1,1,17031,COOK,IL,4014,0.252316587867,14,"COOK, IL",1,Chicago
320,0,1,1,17031,COOK,IL,4014,0.252294339123,14,"COOK, IL",1,Chicago
321,0,1,1,17031,COOK,IL,4014,0.251532570049,14,"COOK, IL",1,Chicago
322,0,1,1,17031,COOK,IL,4014,0.17788541429,14,"COOK, IL",1,Chicago
323,0,1,1,17031,COOK,IL,4014,0.334897841576,14,"COOK, IL",1,Chicago
324,0,1,1,17031,COOK,IL,4014,0.252077080173,14,"COOK, IL",1,Chicago
325,0,1,1,17031,COOK,IL,4014,0.251921019175,14,"COOK, IL",1,Chicago
326,0,1,1,17031,COOK,IL,4014,0.251900256177,14,"COOK, IL",1,Chicago
327,0,1,1,17031,COOK,IL,4014,0.252601591491,14,"COOK, IL",1,Chicago
328,0,1,1,17031,COOK,IL,4014,0.251173517704,14,"COOK, IL",1,Chicago
329,0,1,1,17031,COOK,IL,4014,0.251839397086,14,"COOK, IL",1,Chicago
330,0,1,1,17031,COOK,IL,4014,0.251330102342,14,"COOK, IL",1,Chicago
331,0,1,1,17031,COOK,IL,4014,0.251694670309,14,"COOK, IL",1,Chicago
332,0,1,1,17031,COOK,IL,4014,0.83915638927,14,"COOK, IL",1,Chicago
333,0,1,1,17031,COOK,IL,4014,0.25215783489,14,"COOK, IL",1,Chicago
334,0,1,1,17031,COOK,IL,4014,0.251128887912,14,"COOK, IL",1,Chicago
335,0,1,1,17031,COOK,IL,4014,0.25093423294,14,"COOK, IL",1,Chicago
336,0,1,1,17031,COOK,IL,4014,0.252179481379,14,"COOK, IL",1,Chicago
337,0,1,1,17031,COOK,IL,4014,0.252397493269,14,"COOK, IL",1,Chicago
338,0,1,1,17031,COOK,IL,4014,0.252256205251,14,"COOK, IL",1,Chicago
339,0,1,1,17031,COOK,IL,4014,0.252422939885,14,"COOK, IL",1,Chicago
340,0,1,1,17031,COOK,IL,4014,0.252583415742,14,"COOK, IL",1,Chicago
341,0,1,1,17031,COOK,IL,4014,0.426785390931,14,"COOK, IL",1,Chicago
342,0,1,1,17031,COOK,IL,4014,0.311354921108,14,"COOK, IL",1,Chicago
343,0,1,1,17031,COOK,IL,4014,0.254619175702,14,"COOK, IL",1,Chicago
344,0,1,1,17031,COOK,IL,4014,0.252397889117,14,"COOK, IL",1,Chicago
345,0,1,1,17031,COOK,IL,4014,0.25093127042,14,"COOK, IL",1,Chicago
346,0,1,1,17031,COOK,IL,4014,0.250925481246,14,"COOK, IL",1,Chicago
347,0,1,1,17031,COOK,IL,4014,0.250456657242,14,"COOK, IL",1,Chicago
348,0,1,1,17031,COOK,IL,4014,0.250555495645,14,"COOK, IL",1,Chicago
349,0,1,1,17031,COOK,IL,4014,0.250119354887,14,"COOK, IL",1,Chicago
350,0,1,1,17031,COOK,IL,4014,0.250216551259,14,"COOK, IL",1,Chicago
351,0,1,1,17031,COOK,IL,4014,0.241862385428,14,"COOK, IL",1,Chicago
352,0,1,1,17031,COOK,IL,4014,0.251068015985,14,"COOK, IL",1,Chicago
353,0,1,1,17031,COOK,IL,4014,0.271821903323,14,"COOK, IL",1,Chicago
354,0,1,1,17031,COOK,IL,4014,0.251491386738,14,"COOK, IL",1,Chicago
355,0,1,1,17031,COOK,IL,3913,0.996289941603,16,"COOK, IL",1,Chicago
356,0,1,1,17031,COOK,IL,3913,0.253899076629,16,"COOK, IL",1,Chicago
357,0,1,1,17031,COOK,IL,3913,0.256681308607,16,"COOK, IL",1,Chicago
358,0,1,1,17031,COOK,IL,3913,0.253908394253,16,"COOK, IL",1,Chicago
359,0,1,1,17031,COOK,IL,3913,0.258192507341,16,"COOK, IL",1,Chicago
360,0,1,1,17031,COOK,IL,3913,0.254145336997,16,"COOK, IL",1,Chicago
361,0,1,1,17031,COOK,IL,3913,0.253596040458,16,"COOK, IL",1,Chicago
362,0,1,1,17031,COOK,IL,3913,0.25516252709,16,"COOK, IL",1,Chicago
363,0,1,1,17031,COOK,IL,3913,0.253630143465,16,"COOK, IL",1,Chicago
364,0,1,1,17031,COOK,IL,3913,0.252722128381,16,"COOK, IL",1,Chicago
365,0,1,1,17031,COOK,IL,3913,0.253911415803,16,"COOK, IL",1,Chicago
366,0,1,1,17031,COOK,IL,3913,0.251390519936,16,"COOK, IL",1,Chicago
367,0,1,1,17031,COOK,IL,3913,0.25138698792,16,"COOK, IL",1,Chicago
368,0,1,1,17031,COOK,IL,3913,0.257502215701,16,"COOK, IL",1,Chicago
369,0,1,1,17031,COOK,IL,3913,0.253676481009,16,"COOK, IL",1,Chicago
370,0,1,1,17031,COOK,IL,3913,0.258091904962,16,"COOK, IL",1,Chicago
371,0,1,1,17031,COOK,IL,3913,0.253685513341,16,"COOK, IL",1,Chicago
372,0,1,1,17031,COOK,IL,3913,0.254490268765,16,"COOK, IL",1,Chicago
373,0,1,1,17031,COOK,IL,3913,0.254981017346,16,"COOK, IL",1,Chicago
374,0,1,1,17031,COOK,IL,3913,0.25528197318,16,"COOK, IL",1,Chicago
375,0,1,1,17031,COOK,IL,3913,0.255206996479,16,"COOK, IL",1,Chicago
376,0,1,1,17031,COOK,IL,3913,0.254187615067,16,"COOK, IL",1,Chicago
377,0,1,1,17031,COOK,IL,3913,0.254137202275,16,"COOK, IL",1,Chicago
378,0,1,1,17031,COOK,IL,3913,0.255937328185,16,"COOK, IL",1,Chicago
379,0,1,1,17031,COOK,IL,3913,0.256410923452,16,"COOK, IL",1,Chicago
380,0,1,1,17031,COOK,IL,3913,0.255202258731,16,"COOK, IL",1,Chicago
381,0,1,1,17031,COOK,IL,3913,0.254745284467,16,"COOK, IL",1,Chicago
382,0,1,1,17031,COOK,IL,3913,0.25441311046,16,"COOK, IL",1,Chicago
383,0,1,1,17031,COOK,IL,3913,0.253996099266,16,"COOK, IL",1,Chicago
384,0,1,1,17031,COOK,IL,3913,0.254583922848,16,"COOK, IL",1,Chicago
385,0,1,1,17031,COOK,IL,3913,0.253865912162,16,"COOK, IL",1,Chicago
386,0,1,1,17031,COOK,IL,3913,0.254828122626,16,"COOK, IL",1,Chicago
387,0,1,1,17031,COOK,IL,3913,0.255038489372,16,"COOK, IL",1,Chicago
388,0,1,1,17031,COOK,IL,3913,0.254878876359,16,"COOK, IL",1,Chicago
389,0,1,1,17031,COOK,IL,3913,0.25499084568,16,"COOK, IL",1,Chicago
390,0,1,1,17031,COOK,IL,3913,0.254753923675,16,"COOK, IL",1,Chicago
391,0,1,1,17031,COOK,IL,3913,0.253943247413,16,"COOK, IL",1,Chicago
392,0,1,1,17031,COOK,IL,3913,0.25322983125,16,"COOK, IL",1,Chicago
393,0,1,1,17031,COOK,IL,3913,0.253632508207,16,"COOK, IL",1,Chicago
394,0,1,1,17031,COOK,IL,3913,0.254510406887,16,"COOK, IL",1,Chicago
395,0,1,1,17031,COOK,IL,3913,0.254113513819,16,"COOK, IL",1,Chicago
396,0,1,1,17031,COOK,IL,3913,0.255501243164,16,"COOK, IL",1,Chicago
397,0,1,1,17031,COOK,IL,3913,0.255121065066,16,"COOK, IL",1,Chicago
398,0,1,1,17031,COOK,IL,3913,0.255364265969,16,"COOK, IL",1,Chicago
399,0,1,1,17031,COOK,IL,3913,0.254975635473,16,"COOK, IL",1,Chicago
400,0,1,1,17031,COOK,IL,3913,0.252923379483,16,"COOK, IL",1,Chicago
401,0,1,1,17031,COOK,IL,3913,0.252367832827,16,"COOK, IL",1,Chicago
402,0,1,1,17031,COOK,IL,3913,0.253055830563,16,"COOK, IL",1,Chicago
403,0,1,1,17031,COOK,IL,3913,0.252512968991,16,"COOK, IL",1,Chicago
404,0,1,1,17031,COOK,IL,3913,0.254253871633,16,"COOK, IL",1,Chicago
405,0,1,1,17031,COOK,IL,3913,0.254291804778,16,"COOK, IL",1,Chicago
406,0,1,1,17031,COOK,IL,3913,0.254541230835,16,"COOK, IL",1,Chicago
407,0,1,1,17031,COOK,IL,3913,0.254591398553,16,"COOK, IL",1,Chicago
408,0,1,1,17031,COOK,IL,3913,0.254849012535,16,"COOK, IL",1,Chicago
409,0,1,1,17031,COOK,IL,3913,0.255076828045,16,"COOK, IL",1,Chicago
410,0,1,1,17031,COOK,IL,3913,0.253616934819,16,"COOK, IL",1,Chicago
411,0,1,1,17031,COOK,IL,3913,0.253835613696,16,"COOK, IL",1,Chicago
412,0,1,1,17031,COOK,IL,3913,0.253391633838,16,"COOK, IL",1,Chicago
413,0,1,1,17031,COOK,IL,3913,0.253782888318,16,"COOK, IL",1,Chicago
414,0,1,1,17031,COOK,IL,3913,0.253540844424,16,"COOK, IL",1,Chicago
415,0,1,1,17031,COOK,IL,3913,0.25393132349,16,"COOK, IL",1,Chicago
416,0,1,1,17031,COOK,IL,3913,0.255063686894,16,"COOK, IL",1,Chicago
417,0,1,1,17031,COOK,IL,3913,0.254457813534,16,"COOK, IL",1,Chicago
418,0,1,1,17031,COOK,IL,3913,0.255169491258,16,"COOK, IL",1,Chicago
419,0,1,1,17031,COOK,IL,3913,0.254346300312,16,"COOK, IL",1,Chicago
420,0,1,1,17031,COOK,IL,3913,0.253542287709,16,"COOK, IL",1,Chicago
421,0,1,1,17031,COOK,IL,3913,0.25345191933,16,"COOK, IL",1,Chicago
422,0,1,1,17031,COOK,IL,3913,0.253291103872,16,"COOK, IL",1,Chicago
423,0,1,1,17031,COOK,IL,3913,0.253713098109,16,"COOK, IL",1,Chicago
424,0,1,1,17031,COOK,IL,3913,0.253972896408,16,"COOK, IL",1,Chicago
425,0,1,1,17031,COOK,IL,3913,0.253414891892,16,"COOK, IL",1,Chicago
426,0,1,1,17031,COOK,IL,3913,0.253574681398,16,"COOK, IL",1,Chicago
427,0,1,1,17031,COOK,IL,3913,0.25414667222,16,"COOK, IL",1,Chicago
428,0,1,1,17031,COOK,IL,3913,0.254238908675,16,"COOK, IL",1,Chicago
429,0,1,1,17031,COOK,IL,3913,0.254218813092,16,"COOK, IL",1,Chicago
430,0,1,1,17031,COOK,IL,3913,0.253438454219,16,"COOK, IL",1,Chicago
431,0,1,1,17031,COOK,IL,3913,0.254993469554,16,"COOK, IL",1,Chicago
432,0,1,1,17031,COOK,IL,3913,1.0080559514,16,"COOK, IL",1,Chicago
433,0,1,1,17031,COOK,IL,3913,0.253897086499,16,"COOK, IL",1,Chicago
434,0,1,1,17031,COOK,IL,3913,0.254301491155,16,"COOK, IL",1,Chicago
435,0,1,1,17031,COOK,IL,3913,0.254066612569,16,"COOK, IL",1,Chicago
436,0,1,1,17031,COOK,IL,3913,0.254469037339,16,"COOK, IL",1,Chicago
437,0,1,1,17031,COOK,IL,3913,0.256412627414,16,"COOK, IL",1,Chicago
438,0,1,1,17031,COOK,IL,3913,0.256725348239,16,"COOK, IL",1,Chicago
439,0,1,1,17031,COOK,IL,3913,0.255595367478,16,"COOK, IL",1,Chicago
440,0,1,1,17031,COOK,IL,3913,0.255287846642,16,"COOK, IL",1,Chicago
441,0,1,1,17031,COOK,IL,3914,0.251724205863,17,"COOK, IL",1,Chicago
442,0,1,1,17031,COOK,IL,3914,0.254737406325,17,"COOK, IL",1,Chicago
443,0,1,1,17031,COOK,IL,3914,0.251732059048,17,"COOK, IL",1,Chicago
444,0,1,1,17031,COOK,IL,3914,0.25229881802,17,"COOK, IL",1,Chicago
445,0,1,1,17031,COOK,IL,3914,0.252996115271,17,"COOK, IL",1,Chicago
446,0,1,1,17031,COOK,IL,3914,0.253140608943,17,"COOK, IL",1,Chicago
447,0,1,1,17031,COOK,IL,3914,0.253271560352,17,"COOK, IL",1,Chicago
448,0,1,1,17031,COOK,IL,3914,0.253141857091,17,"COOK, IL",1,Chicago
449,0,1,1,17031,COOK,IL,3914,0.253413610861,17,"COOK, IL",1,Chicago
450,0,1,1,17031,COOK,IL,3914,0.253728058605,17,"COOK, IL",1,Chicago
451,0,1,1,17031,COOK,IL,3914,0.253472158828,17,"COOK, IL",1,Chicago
452,0,1,1,17031,COOK,IL,3914,0.253687827662,17,"COOK, IL",1,Chicago
453,0,1,1,17031,COOK,IL,3914,0.252756958284,17,"COOK, IL",1,Chicago
454,0,1,1,17031,COOK,IL,3914,0.245335527501,17,"COOK, IL",1,Chicago
455,0,1,1,17031,COOK,IL,3914,0.252086350949,17,"COOK, IL",1,Chicago
456,0,1,1,17031,COOK,IL,3914,0.252379813166,17,"COOK, IL",1,Chicago
457,0,1,1,17031,COOK,IL,3914,0.251688491054,17,"COOK, IL",1,Chicago
458,0,1,1,17031,COOK,IL,3914,0.122047916788,17,"COOK, IL",1,Chicago
459,0,1,1,17031,COOK,IL,3813,1.00688598273,19,"COOK, IL",1,Chicago
460,0,1,1,17031,COOK,IL,3813,0.252421164383,19,"COOK, IL",1,Chicago
461,0,1,1,17031,COOK,IL,3813,0.252417669869,19,"COOK, IL",1,Chicago
462,0,1,1,17031,COOK,IL,3813,0.251710911199,19,"COOK, IL",1,Chicago
463,0,1,1,17031,COOK,IL,3813,0.251443854628,19,"COOK, IL",1,Chicago
464,0,1,1,17031,COOK,IL,3813,0.25207531434,19,"COOK, IL",1,Chicago
465,0,1,1,17031,COOK,IL,3813,0.251563107259,19,"COOK, IL",1,Chicago
466,0,1,1,17031,COOK,IL,3813,0.252758234515,19,"COOK, IL",1,Chicago
467,0,1,1,17031,COOK,IL,3813,0.252752459723,19,"COOK, IL",1,Chicago
468,0,1,1,17031,COOK,IL,3813,1.02398068262,19,"COOK, IL",1,Chicago
469,0,1,1,17031,COOK,IL,3813,0.25427498442,19,"COOK, IL",1,Chicago
470,0,1,1,17031,COOK,IL,3813,0.253458689488,19,"COOK, IL",1,Chicago
471,0,1,1,17031,COOK,IL,3813,0.253899779003,19,"COOK, IL",1,Chicago
472,0,1,1,17031,COOK,IL,3813,0.253390214402,19,"COOK, IL",1,Chicago
473,0,1,1,17031,COOK,IL,3813,0.253843231267,19,"COOK, IL",1,Chicago
474,0,1,1,17031,COOK,IL,3813,0.254719540443,19,"COOK, IL",1,Chicago
475,0,1,1,17031,COOK,IL,3813,0.254880221183,19,"COOK, IL",1,Chicago
476,0,1,1,17031,COOK,IL,3813,0.255108759549,19,"COOK, IL",1,Chicago
477,0,1,1,17031,COOK,IL,3813,0.254475527458,19,"COOK, IL",1,Chicago
478,0,1,1,17031,COOK,IL,3813,0.255364882471,19,"COOK, IL",1,Chicago
479,0,1,1,17031,COOK,IL,3813,0.254908284444,19,"COOK, IL",1,Chicago
480,0,1,1,17031,COOK,IL,3813,0.254928315728,19,"COOK, IL",1,Chicago
481,0,1,1,17031,COOK,IL,3813,0.255339289209,19,"COOK, IL",1,Chicago
482,0,1,1,17031,COOK,IL,3813,0.253457594461,19,"COOK, IL",1,Chicago
483,0,1,1,17031,COOK,IL,3813,0.254629797793,19,"COOK, IL",1,Chicago
484,0,1,1,17031,COOK,IL,3813,0.254189222959,19,"COOK, IL",1,Chicago
485,0,1,1,17031,COOK,IL,3813,0.253872031754,19,"COOK, IL",1,Chicago
486,0,1,1,17031,COOK,IL,3813,0.25235781896,19,"COOK, IL",1,Chicago
487,0,1,1,17031,COOK,IL,3813,0.260783611487,19,"COOK, IL",1,Chicago
488,0,1,1,17031,COOK,IL,3813,0.263653917351,19,"COOK, IL",1,Chicago
489,0,1,1,17031,COOK,IL,3813,0.263115786448,19,"COOK, IL",1,Chicago
490,0,1,1,17031,COOK,IL,3813,0.251105101719,19,"COOK, IL",1,Chicago
491,0,1,1,17031,COOK,IL,3813,0.252371627882,19,"COOK, IL",1,Chicago
492,0,1,1,17031,COOK,IL,3813,1.02094178854,19,"COOK, IL",1,Chicago
493,0,1,1,17031,COOK,IL,3813,1.01510659826,19,"COOK, IL",1,Chicago
494,0,1,1,17031,COOK,IL,3813,1.01804522453,19,"COOK, IL",1,Chicago
495,0,1,1,17031,COOK,IL,3813,0.251557286933,19,"COOK, IL",1,Chicago
496,0,1,1,17031,COOK,IL,3813,0.251446289571,19,"COOK, IL",1,Chicago
497,0,1,1,17031,COOK,IL,3813,0.253961331644,19,"COOK, IL",1,Chicago
498,0,1,1,17031,COOK,IL,3813,0.25469688101,19,"COOK, IL",1,Chicago
499,0,1,1,17031,COOK,IL,3813,0.255292741706,19,"COOK, IL",1,Chicago
500,0,1,1,17031,COOK,IL,3813,0.254541766623,19,"COOK, IL",1,Chicago
501,0,1,1,17031,COOK,IL,3813,1.01768213575,19,"COOK, IL",1,Chicago
502,0,1,1,17031,COOK,IL,3813,1.02002501111,19,"COOK, IL",1,Chicago
503,0,1,1,17031,COOK,IL,3813,1.01438279567,19,"COOK, IL",1,Chicago
504,0,1,1,17031,COOK,IL,3813,0.254975348317,19,"COOK, IL",1,Chicago
505,0,1,1,17031,COOK,IL,3813,0.25489683535,19,"COOK, IL",1,Chicago
506,0,1,1,17031,COOK,IL,3813,0.25501950872,19,"COOK, IL",1,Chicago
507,0,1,1,17031,COOK,IL,3813,0.255122762488,19,"COOK, IL",1,Chicago
508,0,1,1,17031,COOK,IL,3813,0.252676572705,19,"COOK, IL",1,Chicago
509,0,1,1,17031,COOK,IL,3813,0.506695752578,19,"COOK, IL",1,Chicago
510,0,1,1,17031,COOK,IL,3813,0.253875542626,19,"COOK, IL",1,Chicago
511,0,1,1,17031,COOK,IL,3813,0.254278252301,19,"COOK, IL",1,Chicago
512,0,1,1,17031,COOK,IL,3813,0.253444431098,19,"COOK, IL",1,Chicago
513,0,1,1,17031,COOK,IL,3813,0.255190150783,19,"COOK, IL",1,Chicago
514,0,1,1,17031,COOK,IL,3813,0.254341251887,19,"COOK, IL",1,Chicago
515,0,1,1,17031,COOK,IL,3813,1.01652815019,19,"COOK, IL",1,Chicago
516,0,1,1,17031,COOK,IL,3813,1.01496768787,19,"COOK, IL",1,Chicago
517,0,1,1,17031,COOK,IL,3813,1.02005751742,19,"COOK, IL",1,Chicago
518,0,1,1,17031,COOK,IL,3813,0.253534692283,19,"COOK, IL",1,Chicago
519,0,1,1,17031,COOK,IL,3813,0.251976755345,19,"COOK, IL",1,Chicago
520,0,1,1,17031,COOK,IL,3813,0.253800727322,19,"COOK, IL",1,Chicago
521,0,1,1,17031,COOK,IL,3813,0.252254863687,19,"COOK, IL",1,Chicago
522,0,1,1,17031,COOK,IL,3813,1.02113876919,19,"COOK, IL",1,Chicago
523,0,1,1,17031,COOK,IL,3814,0.253665446148,20,"COOK, IL",1,Chicago
524,0,1,1,17031,COOK,IL,3814,0.253002908916,20,"COOK, IL",1,Chicago
525,0,1,1,17031,COOK,IL,3814,0.24986936921,20,"COOK, IL",1,Chicago
526,0,1,1,17031,COOK,IL,3814,0.254474632682,20,"COOK, IL",1,Chicago
527,0,1,1,17031,COOK,IL,3814,1.01259977966,20,"COOK, IL",1,Chicago
528,0,1,1,17031,COOK,IL,3814,0.251283659379,20,"COOK, IL",1,Chicago
529,0,1,1,17031,COOK,IL,3814,0.251292630546,20,"COOK, IL",1,Chicago
530,0,1,1,17031,COOK,IL,3814,0.254188296871,20,"COOK, IL",1,Chicago
531,0,1,1,17031,COOK,IL,3814,0.251199343774,20,"COOK, IL",1,Chicago
532,0,1,1,17031,COOK,IL,3814,0.249494689909,20,"COOK, IL",1,Chicago
533,0,1,1,17031,COOK,IL,3814,0.251725100946,20,"COOK, IL",1,Chicago
534,0,1,1,17031,COOK,IL,3814,0.251714194965,20,"COOK, IL",1,Chicago
535,0,1,1,17031,COOK,IL,3814,0.249488829427,20,"COOK, IL",1,Chicago
536,0,1,1,17031,COOK,IL,3814,0.366921876355,20,"COOK, IL",1,Chicago
537,0,1,1,17031,COOK,IL,3814,0.25370253321,20,"COOK, IL",1,Chicago
538,0,1,1,17031,COOK,IL,3814,0.25035038832,20,"COOK, IL",1,Chicago
539,0,1,1,17031,COOK,IL,3814,0.251091913165,20,"COOK, IL",1,Chicago
540,0,1,1,17031,COOK,IL,3814,0.251101330355,20,"COOK, IL",1,Chicago
541,0,1,1,17031,COOK,IL,3814,0.253695714624,20,"COOK, IL",1,Chicago
542,0,1,1,17031,COOK,IL,3814,0.254364858877,20,"COOK, IL",1,Chicago
543,0,1,1,17031,COOK,IL,3814,0.251889872213,20,"COOK, IL",1,Chicago
544,0,1,1,17031,COOK,IL,3814,0.251885916515,20,"COOK, IL",1,Chicago
545,0,1,1,17031,COOK,IL,3814,0.252071836314,20,"COOK, IL",1,Chicago
546,0,1,1,17031,COOK,IL,3814,0.252068655298,20,"COOK, IL",1,Chicago
547,0,1,1,17031,COOK,IL,3814,1.01081828034,20,"COOK, IL",1,Chicago
548,0,1,1,17031,COOK,IL,3814,0.253546732643,20,"COOK, IL",1,Chicago
549,0,1,1,17031,COOK,IL,3814,0.253196982664,20,"COOK, IL",1,Chicago
550,0,1,1,17031,COOK,IL,3814,0.252869688618,20,"COOK, IL",1,Chicago
551,0,1,1,17031,COOK,IL,3814,0.253213257983,20,"COOK, IL",1,Chicago
552,0,1,1,17031,COOK,IL,3814,0.252580997938,20,"COOK, IL",1,Chicago
553,0,1,1,17031,COOK,IL,3814,0.251835975113,20,"COOK, IL",1,Chicago
554,0,1,1,17031,COOK,IL,3814,0.253137684668,20,"COOK, IL",1,Chicago
555,0,1,1,17031,COOK,IL,3814,0.251257081143,20,"COOK, IL",1,Chicago
556,0,1,1,17031,COOK,IL,3814,0.15483592928,20,"COOK, IL",1,Chicago
557,0,1,1,17031,COOK,IL,3814,0.263274905558,20,"COOK, IL",1,Chicago
558,0,1,1,17031,COOK,IL,3814,0.255882528071,20,"COOK, IL",1,Chicago
559,0,1,1,17031,COOK,IL,3814,0.252822069141,20,"COOK, IL",1,Chicago
560,0,1,1,17031,COOK,IL,3814,0.252824086169,20,"COOK, IL",1,Chicago
561,0,1,1,17031,COOK,IL,3814,0.254811431794,20,"COOK, IL",1,Chicago
562,0,1,1,17031,COOK,IL,3814,1.01088481086,20,"COOK, IL",1,Chicago
563,0,1,1,17031,COOK,IL,3814,1.01278734348,20,"COOK, IL",1,Chicago
564,0,1,1,17031,COOK,IL,3814,0.253357028448,20,"COOK, IL",1,Chicago
565,0,1,1,17031,COOK,IL,3814,0.252648683895,20,"COOK, IL",1,Chicago
566,0,1,1,17031,COOK,IL,3814,0.252322493469,20,"COOK, IL",1,Chicago
567,0,1,1,17031,COOK,IL,3814,0.253672625841,20,"COOK, IL",1,Chicago
568,0,1,1,17031,COOK,IL,3814,0.254220341004,20,"COOK, IL",1,Chicago
569,0,1,1,17031,COOK,IL,3814,0.253141380028,20,"COOK, IL",1,Chicago
570,0,1,1,17031,COOK,IL,3814,0.253593379149,20,"COOK, IL",1,Chicago
571,0,1,1,17031,COOK,IL,3814,0.252508622729,20,"COOK, IL",1,Chicago
572,0,1,1,17031,COOK,IL,3814,0.366100334388,20,"COOK, IL",1,Chicago
573,0,1,1,17031,COOK,IL,3814,0.280788332687,20,"COOK, IL",1,Chicago
574,0,1,1,17031,COOK,IL,3814,1.00209624263,20,"COOK, IL",1,Chicago
575,0,1,1,17031,COOK,IL,3814,1.00713182311,20,"COOK, IL",1,Chicago
576,0,1,1,17031,COOK,IL,3814,0.252937716707,20,"COOK, IL",1,Chicago
577,0,1,1,17031,COOK,IL,3814,0.252917324446,20,"COOK, IL",1,Chicago
578,0,1,1,17031,COOK,IL,3814,0.252492996262,20,"COOK, IL",1,Chicago
579,0,1,1,17031,COOK,IL,3814,0.252497132212,20,"COOK, IL",1,Chicago
580,0,1,1,17031,COOK,IL,3814,0.251135252556,20,"COOK, IL",1,Chicago
581,0,1,1,17031,COOK,IL,3814,0.251133941372,20,"COOK, IL",1,Chicago
582,0,1,1,17031,COOK,IL,3814,0.25158723509,20,"COOK, IL",1,Chicago
583,0,1,1,17031,COOK,IL,3814,0.251607470342,20,"COOK, IL",1,Chicago
584,0,1,1,17031,COOK,IL,3814,0.504551679728,20,"COOK, IL",1,Chicago
585,0,1,1,17031,COOK,IL,3814,0.252200584532,20,"COOK, IL",1,Chicago
586,0,1,1,17031,COOK,IL,3814,0.252032424591,20,"COOK, IL",1,Chicago
587,0,1,1,17031,COOK,IL,3814,0.25424575777,20,"COOK, IL",1,Chicago
588,0,1,1,17031,COOK,IL,3815,0.206461541064,20,"COOK, IL",1,Chicago
589,0,1,1,17031,COOK,IL,3814,0.23036630248,20,"COOK, IL",1,Chicago
590,0,1,1,17031,COOK,IL,3814,0.252325866796,20,"COOK, IL",1,Chicago
591,0,1,1,17031,COOK,IL,3814,0.253525827091,20,"COOK, IL",1,Chicago
592,0,1,1,17031,COOK,IL,3814,1.00486363398,20,"COOK, IL",1,Chicago
593,0,1,1,17031,COOK,IL,3814,0.251727648007,20,"COOK, IL",1,Chicago
594,0,1,1,17031,COOK,IL,3814,0.25151383644,20,"COOK, IL",1,Chicago
595,0,1,1,17031,COOK,IL,3814,0.251673071212,20,"COOK, IL",1,Chicago
596,0,1,1,17031,COOK,IL,3814,0.251473067792,20,"COOK, IL",1,Chicago
597,0,1,1,17031,COOK,IL,3814,1.0093842208,20,"COOK, IL",1,Chicago
598,0,1,1,17031,COOK,IL,3814,1.00471267597,20,"COOK, IL",1,Chicago
599,0,1,1,17031,COOK,IL,3814,0.252282751669,20,"COOK, IL",1,Chicago
600,0,1,1,17031,COOK,IL,3814,0.252806487887,20,"COOK, IL",1,Chicago
601,0,1,1,17031,COOK,IL,3814,0.252499204789,20,"COOK, IL",1,Chicago
602,0,1,1,17031,COOK,IL,3814,0.253020366163,20,"COOK, IL",1,Chicago
603,0,1,1,17031,COOK,IL,3814,0.255474508543,20,"COOK, IL",1,Chicago
604,0,1,1,17031,COOK,IL,3814,0.255436496606,20,"COOK, IL",1,Chicago
605,0,1,1,17031,COOK,IL,3814,0.255117922473,20,"COOK, IL",1,Chicago
606,0,1,1,17031,COOK,IL,3814,0.25580161465,20,"COOK, IL",1,Chicago
607,0,1,1,17031,COOK,IL,3814,1.00668135678,20,"COOK, IL",1,Chicago
608,0,1,1,17031,COOK,IL,3814,1.00596858314,20,"COOK, IL",1,Chicago
609,0,1,1,17031,COOK,IL,3814,0.254174347115,20,"COOK, IL",1,Chicago
610,0,1,1,17031,COOK,IL,3814,0.253122378618,20,"COOK, IL",1,Chicago
611,0,1,1,17031,COOK,IL,3814,0.252872881796,20,"COOK, IL",1,Chicago
612,0,1,1,17031,COOK,IL,3814,0.253916518756,20,"COOK, IL",1,Chicago
613,0,1,1,17031,COOK,IL,3814,0.252529752382,20,"COOK, IL",1,Chicago
614,0,1,1,17031,COOK,IL,3814,0.252742448641,20,"COOK, IL",1,Chicago
615,0,1,1,17031,COOK,IL,3814,0.252406605846,20,"COOK, IL",1,Chicago
